Name,Completed,ConRatio,nOrigCls,nOrigVar,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,AvgSize,EncodeWeightSumK,ElimVars,dTime,eTime
47caeb0eaeacce1cf01262a9c685ffb4-iso-icl002.shuffled-as.sat05-3236,Success,0.6965643849986887,3813,741,2656,169,0,7,0,4.337278106508876,0,0,0.00441,0.00158
47d5fcf3f43ce1f6e6557fa852c1d265-frb75-13-1.used-as.sat04-877,Success,0.4434427425237053,34275,975,15199,6467,0,13,0,3.2913251894232256,0,0,0.126,0.00966
47e6da5bf3bccc600aa4b29e9e65bfaf-q_query_3_l39_lambda,Success,0.9536617537420428,122059,27735,116403,600,0,9,0,4.528333333333333,0,0,0.106,0.221
47f41d044822c0f60d0aec1e5624b154-ibm-2004-01-k90,Success,0.9881995070016258,266938,64699,263788,1575,0,3,0,3,0,0,0.557,5.93
48190eebf1a75ee51a6752714dc66473-clqcolor-14-08-09.shuffled-as.sat05-1252,Success,0.9372358140130652,7807,329,7317,14,0,9,0,9,0,0,0.00117,0.000251
481f4db8cc0d7912edf6fa545046068b-iso-ukn009.shuffled-as.sat05-3390,Success,0.8242044861763171,5751,2467,4740,166,0,6,0,4.162650602409639,0,0,0.00402,0.00241
4821cc12924eb709b74a8986937ede9e-em_7_3_6_exp,Success,0.4609166775898982,22887,1473,10549,251,0,25,0,7.346613545816733,0,0,0.0263,0.00287
482bb6ba5fa5d4ea00b38e33510d43c2-depots2_v01a.renamed-as.sat05-3948,Success,0.37897378694924705,3586,290,1359,464,0,24,0,3.5495689655172415,0,0,0.00801,0.104
48392b808e8c0cd2a01ec1d2c6fad5dc-f9bidw,Success,0.9999818468385735,1872952,628179,1872918,17,0,3,0,3,0,0,5.79,144
484c4480db0cfadd4d70dfddf3f34f67-MD5-32-4,Success,0.9999727405307419,73369,9528,73367,1,0,3,0,3,0,0,0.00145,0.185
486b7de8a868abc7f30ae4fe9895cefc-SAT_dat.k65,Success,0.971198405,3308914,1049961,3213612,47651,0,3,0,3,0,0,11,44.9
487ac9b1a77b8902fbd5a943130dd926-bart13.shuffled,Success,0.19499341238471674,759,176,148,22,0,9,0,8,0,0,0.00148,1.33e-05
4880fd0e43666e9b5f45741a8483efaa-gensys-brn001.shuffled-as.sat05-3934,Success,0.9366802351876978,15477,2401,14497,49,0,7,0,7,0,0,0.003,0.00715
48a4c66f04afe54063562e304024eb0f-pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c,Success,0.9979094566932564,298487,44556,297863,312,0,3,0,3,0,0,25.7,0.247
48bf4effeca3239363f54262ca2a6306-iso-icl005.shuffled-as.sat05-2730,Success,0.9336685047032112,6166,1990,5757,31,0,6,0,5.838709677419355,0,0,0.00129,0.00222
48c107449bf0a33b9b61fd258446069d-jkkk-random-132906006204477-10-10-35-OR-sat,Success,0.9999479649075337,192178,41391,192168,5,0,3,0,3,0,0,0.199,0.749
48c10853589afbbd3c7d09ef0157559a-instance_n8_i8_pp_ci_ce,Success,0.9534694099421086,257551,21640,245567,448,168,8,4,6.532467532467533,672,336,0.123,7.51
48cc1c3bde47c2e5d8c3eca17e9e25ee-hcp_d14_14,Success,0.9002310918376081,70102,41961,63108,385,0,8,0,6.449350649,0,0,0.0183,0.0105
48d079d491164cf1ceeb1859f9aa3c2c-QG6-gensys-icl009.sat05-2721.reshuffled-07,Success,0.9374009508716323,7572,1477,7098,36,0,6,0,5.833333333333333,0,0,0.0015,0.00299
48e8a2cd93239c4fdc22496ca6e95cfd-rbcl_xits_14_SAT,Success,0.9882684122622704,148488,2220,146746,871,0,3,0,3,0,0,0.00882,0.0639
48fba50f6130deb7acf799397d83e4f1-c7552-s.shuffled,Success,0.999613601,20704,7767,20696,4,0,3,0,3,0,0,0.0534,7.07
4928fcd2037af940ef3bbeb9fad2754d-shift1add.25952,Success,0.999988813,804490,570935,804481,0,1,0,4,4,4,2,2.21,1000
493c5c89da9da639a1c05632dbe8b7c9-rbsat-v1150c84314gyes5,Success,0.3649927651398344,84314,1150,30774,15854,0,23,0,3.401097514822758,0,0,0.351,0.0214
4949bd3c227f6766caa26fcb903d4265-ibm-2004-19-k90,Success,0.9899239086162847,864224,227897,855516,4354,0,3,0,3,0,0,2.83,12.8
4952c47a470a1db9b26db323a6dcb7a6-slp-synthesis-aes-bottom18-sc2011,Success,0.9993694498449898,114186,36410,114114,36,0,3,0,3,0,0,0.228,0.178
49538efad8a86131663aff9cd8e6d891-ndist.b.26487,Success,0.9999916097704223,476745,344323,476741,2,0,3,0,3,0,0,0.944,1.11
495d20a2d153456779ef89a0225353ff-snw_13_8_CCSpreOptEncpre,Success,0.9889346575774132,882214,47537,872452,2285,0,16,0,3.3719912472647704,0,0,9.59,0.641
497740800307a81fbbf22b2911535472-avg-checker-4-23.shuffled,Success,0.9142403388035998,15112,648,13816,403,0,9,0,3.3076923076923075,0,0,0.00664,0.00809
497dc211b04000440bdd949eaf606630-6s139,Success,0.999995904,1464736,508510,1464730,3,0,3,0,3,0,0,54,389
498aa1bd31540416e1d179c02316e14e-pb_200_05_lb_00,Success,0.9363529373035077,243012,72356,227545,4946,84,5,23,3.347117296222664,1932,1848,0.518,3.88
49ab7e33faba06f3b98c777d17d78ae4-manthey_single-ordered-initialized-w40-b10,Success,0.8527355049679286,79510,10800,67801,2409,0,20,0,3.7119136571191365,0,0,0.0571,0.0783
49b23fbd7e11d5cd53a5c6813b4c0624-g2-mizh-md5-47-5,Success,0.9999059197837865,233843,65604,233821,11,0,3,0,3,0,0,0.301,20.8
49b9e423d2eb5e2c8999707c0a6f6195-mp1-9_31,Success,0.7271111111111112,15750,1458,11452,396,0,9,0,5.204545454545454,0,0,0.011,0.00445
49c45ca238617a9d02a31df7d38f978a-pyhala-braun-unsat-30-4-01.shuffled,Success,0.9995403883718258,17406,5428,17398,4,0,3,0,3,0,0,0.0187,1.16
49c45e5d3851a6c13bed134beeea27dd-iso-ukn006.shuffled-as.sat05-3387,Success,0.779847182,4188,1906,3266,157,0,5,0,4.140127388535032,0,0,0.00366,0.00145
49e53911166b97859361347238a2517e-maxxor032-sc2011,Success,0.9997953911864753,39099,13240,39091,4,0,3,0,3,0,0,0.0812,2.7
49ed057e8214d3687dc69741bd7bd589-ax-d-4-7-5,Success,0.9795930699308547,115843,19610,113479,1182,0,3,0,3,0,0,0.148,0.153
49f527a4f7e4fe295aa756c1fefb9d45-a_rphp065_04,Success,0.9418662426711716,10063,552,9478,65,0,5,0,5,0,0,0.00162,0.00147
49f57cd532c3d9067fe030440b80926e-rook-50-0-0,Success,0.7562685188135215,502192,129897,379792,100,0,50,0,50,0,0,0.316,0.06
4a00f482957850eed1b7ac2ec53d43ea-dislog_a12_x12_n22,Success,0.998567352,84459,18514,84338,22,0,5,0,4,0,0,0.0215,0.0329
4a06483dc891f16c60ee8095e982b455-g2-hwmcc15deep-6s516r-k17,Success,0.9995421684967619,135421,47761,135359,31,0,3,0,3,0,0,0.346,35
4a0ce843274c26e9f7d0474d7b5d53b6-q_query_3_l37_lambda,Success,0.9531551680455693,114463,26241,109101,570,0,9,0,4.524561403508772,0,0,0.0814,0.185
4a11c696d6174ab3660e4abaa44ee432-partial-5-19-u-sc2007,Success,0.6797041308373698,1011393,262368,687448,34572,0,8,0,4.969136873770681,0,0,4.06,29.7
4a1e27665db6b1968c0ccbeae30ab8c4-E10N10,Success,0.9828693790149893,6538,1610,6426,21,0,5,0,3.9523809523809526,0,0,0.00698,0.00704
4a423d08d748970f1d6b965a8f4c7a61-barman-pfile09-036.sas.cr.33,Success,0.17006652008097636,7546894,146098,1283474,65966,0,443,0,3.9182609222933027,0,0,38.6,28.1
4a584f1baae6b5e5d44b12ca69905def-atco_enc3_opt2_18_44,Success,0.9988455799695298,4326848,1322728,4321853,2259,0,4,0,3.0703851261620185,0,0,7.48,6.5
4a6268945652964c9b86b7c15425c0fe-spg_330_400,Success,0.9999239063314311,3653392,724352,3653114,139,0,3,0,3,0,0,1.54,991
4a6455401efd03c7b6df67be7cccf13f-g2-gss-26-s100,Success,0.9999790913082568,95654,31942,95652,1,0,3,0,3,0,0,0.186,16.2
4a669e0b7acaad9901925292aa5aeccd-143.smt2,Success,0.9999385937979736,1172520,370946,1172448,36,0,3,0,3,0,0,2.01,560
4a6798e1b043f81b71db5734e0a128a3-7-4-7,Success,0.9509722278839267,515157,25446,489900,4536,0,5,0,4.071428571428571,0,0,0.209,0.748
4a6a4f1f6c0d5adc639e823d1516ace5-at-least-two-traffic_f_unknown,Success,0.9970689666600984,1659483,99960,1654619,1880,0,7,0,3.174468085106383,0,0,0.292,4.34
4a7787d8a9e416c9a9b66b3230834b1e-IBM_FV_2004_rule_batch_26_SAT_dat.k95,Success,0.9822268344475957,2374366,469211,2332166,21100,0,3,0,3,0,0,69.7,1000
4a78e8278caab52d8a1edef308f1ef56-atco_enc1_opt2_10_12,Success,0.9821538102053334,136948,9495,134504,916,0,11,0,3.1080786026200875,0,0,0.0405,0.323
4a803244add25e6863bbd7b377099ea5-atco_enc2_opt1_10_21,Success,0.9231156681280851,228317,44854,210763,8777,0,3,0,3,0,0,0.249,0.441
4a94b67c9c3740f8d8ea0abe26f15c28-manthey_single-ordered-initialized-w44-b6,Success,0.8662501424285008,52658,7128,45615,1449,0,22,0,3.7453416149068324,0,0,0.0291,0.0418
4aa209b41f66d076905c3847272790a5-fclqcolor-30-20-26.shuffled-as.sat05-1288,Success,0.9161896024080486,318266,1815,291592,86,0,30,0,25.11627906976744,0,0,0.0772,0.0114
4ab0b18400b3cab22e3d6a3bb1114bf8-MD5-30-5,Success,0.9999410359975235,67838,8905,67834,2,0,3,0,3,0,0,0.00132,0.166
4ab31f42fda8f9e38e546fc3a6ed3341-slp-synthesis-aes-bottom14,Success,0.99921652,71476,22886,71420,28,0,3,0,3,0,0,0.086,0.0693
4ac2811b369622170cb9b3a930b4854a-sokoban-p19.sas.cr.23,Success,0.4477470229682619,137973,33312,61777,1827,0,33,0,7.544608648056924,0,0,0.422,0.147
4ae5b73aaa93bfd905218106eb4ca28a-hcp_d24_24,Success,0.9135855996978958,285994,344469,261280,1145,0,8,0,7.059388646,0,0,0.0682,0.0458
4afe58f1411a91caffdaf28eb24db279-g2-ak128modbtbg1asaig,Success,0.9998010477109521,1276688,426328,1276434,127,0,3,0,3,0,0,5.59,162
4b0afcc5aedad542ee87820713ed3157-battleship-15-15-unsat,Success,0.13333333333333333,1800,225,240,15,0,15,0,15,0,0,0.00283,4.2e-05
4b1777da9c1a70b4b9c1b472cbeb952a-transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT,Success,0.7156653942878933,7479167,1575206,5352581,322910,24238,39,15,3.914079873713805,361372,290706,342,1000
4b2d287cb337d808ec08465c79db5606-gensys-ukn003.shuffled-as.sat05-2726,Success,0.945604774,8714,2123,8240,36,0,6,0,5.833333333333333,0,0,0.0015,0.00384
4b3bfeb960a3addc0214bfd89deaa519-qg6-12.shuffled,Success,0.6906069792355207,43873,1728,30299,1078,0,10,0,4.9935064935064934,0,0,0.0656,0.0226
4b52babff4fc7a1682ba5b2ce089e689-SGI_30_70_26_60_1-dir.shuffled-as.sat03-167,Success,0.25791013838931903,65612,780,16922,9058,0,25,0,3.8007286376683593,0,0,0.453,0.0148
4b537d3c18082eb884bf9429b8146214-gaussian.c.75.smt2-cvc4,Success,0.9961497646020604,8561035,1987158,8528073,16481,0,3,0,3,0,0,432,11.1
4b65652b89a4cf69d9aaeba0aff08ffe-at-least-two-aaai10-planning-ipc5-pathways-17-step20,Success,0.9623666394806814,754065,150831,725687,12680,0,4,0,3.0793375394321765,0,0,1.77,1.28
4b803fb384091b68879eea87c93159d4-satcoin-genesis-SAT-3,Success,0.999996909,647030,134775,647028,1,0,3,0,3,0,0,0.136,7.17
4b8478b3e482d8bfd41f56a8bba9ba81-clqcolor-16-10-11.shuffled-as.sat05-1253,Success,0.9435552361664598,15307,456,14443,16,0,11,0,11,0,0,0.00211,0.000503
4ba2c1aa580b6497df6baf5e7e2c87be-at-least-two-vmpc_28,Success,0.8074574663584089,219297,2352,177073,112,0,28,0,28,0,0,0.107,0.0859
4bd4352faccec2f413b32098b444de5f-c8nidw_s,Success,0.9999737561049861,762082,256385,762062,10,0,3,0,3,0,0,2.17,115
4c0a07b097b2aeb19a69229fc59c5c57-easier-fphp-035-029.sat05-1221.reshuffled-07,Success,0.003142857,31500,1015,99,64,0,35,0,31.71875,0,0,0.0842,0.00017
4c126fffd8b783084d25a9a71129ffcd-g2-hwmcc15deep-6s341r-k19,Success,0.9998958738784749,1210071,407917,1209945,63,0,3,0,3,0,0,3.26,290
4c19bb1819c247901ce670322357239c-avg_true-unreach-call.i,Success,0.9940426335098916,254307,73998,252792,3,3,4,127,65.5,381,186,0.189,0.43
4c23451c5bd6f6cb0281c1c12b2fa042-iso-brn006.shuffled-as.sat05-2931,Success,0.6886682242990654,3424,1283,2358,162,0,7,0,4.271604938271605,0,0,0.00415,0.00141
4c29bdee73acf1a9dee934107214e2e9-knight_20,Success,0.8416990728683006,2004246,189446,1686972,4322,0,58,0,9.928042572882925,0,0,4.05,9.6
4c33ad406ac0cadae0198d62017e8ba7-q_query_3_L70_coli.sat,Success,0.9796164345141238,827186,218792,810325,2404,0,11,0,3.8756239600665556,0,0,1.04,17.6
4c42377dc3f15465757cb69fb69ca404-sgen4-sat-250-8,Success,0.25,600,250,150,50,0,5,0,5,0,0,0.00123,9.8e-06
4c5d4cce5ac439c0540b76bbf3e9b44c-blocks-blocks-36-0.130-NOTKNOWN,Success,0.34796070424556763,6653645,530375,2315207,7596,0,38,0,33.58701948393892,0,0,92.7,2.97
4c6e57f5552d546278e192b6e332635a-SE_PR_WS_500_16_70_10.apx_0,Success,0.9090991728024725,11001,1500,10001,500,0,3,0,3,0,0,0.0228,0.0121
4c7889a2a63b371ed702b279d0edc5f2-manthey_single-ordered-initialized-w54-b9,Success,0.859632078,126603,16281,108832,3722,0,27,0,3.7074153680816764,0,0,0.0753,0.108
4c89e8704c4970eaa101e160cc0710dc-vda_gr_rcs_w8.shuffled,Success,0.43408969979917955,116522,5776,50581,19768,0,7,0,3.4028227438284095,0,0,0.613,0.0346
4ca24eacb14a3f2b898e900f3b1b6862-dp04u03.shuffled,Success,0.9939728779507785,1991,825,1979,6,0,3,0,3,0,0,0.00273,0.456
4cbb2f9e2f4572c5a3dc93f7545bc4fb-php-012-010.shuffled-as.sat05-1172,Success,0.032738095,672,120,22,10,0,12,0,12,0,0,0.00143,6.48e-06
4cf086b73f9e600cc867f69c09e046b5-sgen1-unsat-127-100.cnf.mis-96.debugged,Success,0.9933113095966394,24519,12417,24355,32,0,5,0,4.03125,0,0,0.0226,0.0313
4d0ae0b3f567394a2ff24434f656d15e-shuffling-2-s1241010979-of-bench-sat04-429.used-as.sat04-706,Success,0.9947478219107152,2665180,850398,2651182,6999,0,3,0,3,0,0,13.6,40.4
4d55dd6f81546cf5f6a2b839cc81d8be-SGI_30_80_20_90_10-dir.shuffled-as.sat03-195,Success,0.3722455527768603,42386,600,15778,5833,0,37,0,3.4548259900565745,0,0,0.25,0.0106
4d73378fc379c9ec86211c3ddcd31ea0-hanoi6.shuffled-as.sat03-1526,Success,0.7391935531656445,33753,4968,24950,950,0,9,0,4.6010526315789475,0,0,0.0403,0.0132
4d992ccaed48ca615a3db0437ee3c875-6s131-opt,Success,0.9988351372527267,144223,49325,144055,84,0,3,0,3,0,0,0.336,63.3
4da0a6b2df4e019692573208b3ddceed-ecarev-110-1031-23-40-8-sc2018,Success,0.9983295256344118,244242,42271,243834,204,0,3,0,3,0,0,0.00599,0.0256
4db602d4e22062c3dcc01bc740300752-iso-ukn004.shuffled-as.sat05-3385,Success,0.8123813140903912,5266,1253,4278,160,0,6,0,4.18125,0,0,0.00387,0.00206
4dc92cc97ebbe9230020a89efbbdcfb1-mp1-blockpuzzle_5x10_s8_free3,Success,0.5097892957106119,140766,2750,71761,105,0,55,0,35.46666666666667,0,0,0.189,0.0596
4dcb64bbebf3ca69a49dd0354abd929e-UCG-15-10p1,Success,0.8019295984449116,757256,200003,607266,34255,0,8,0,3.6174573055028465,0,0,2.55,1.09
4dcf9b525d9f46f4b17b132c765322ed-SAT_dat.k45,Success,0.9974868820767744,144840,37432,144476,182,0,3,0,3,0,0,0.225,1.79
4dda0078a2cd1654f27a2a30d70feb8f-ibm-2004-1_11-k25,Success,0.9816437467813615,262145,78503,257333,2406,0,3,0,3,0,0,0.707,3.82
4dda41bfcc4b60b935bd4408c41b3b3e-c6bi,Success,0.9999533288217861,171412,58031,171404,4,0,3,0,3,0,0,0.367,21
4dde0c9c5dc0c2b44d750d22c618a6a9-SGI_30_70_28_60_1-dir.shuffled-as.sat03-175,Success,0.25120671821898244,81212,840,20401,11010,0,30,0,3.8306085376930064,0,0,0.456,0.0133
4dedf87a0c6624563a5a39e8300c94ea-rope_0020.shuffled,Success,0.7142857142857143,1680,720,1200,240,0,3,0,3,0,0,0.00353,0.00103
4dfe7816c2c198f8fd0b328d1e9672c9-crafted_n10_d6_c3_num18,Success,0.8539159062815284,6478296,32704,5531920,88152,0,66,0,3.4141029131500136,0,0,834,1.54
4e134f32160e05b6d132d89193d4e1b5-289-unsat-21x14,Success,0.9812734082397003,78498,1176,77028,294,0,4,0,4,0,0,0.00402,0.0381
4e42740ca851e345cc8c95efb204c2bb-clqcolor-14-09-09.shuffled-as.sat05-1244,Success,0.9379589769561915,7898,343,7408,14,0,9,0,9,0,0,0.00119,0.000255
4e476731d6c65e9195b3ed81b1636384-hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin,Success,0.9726583341725825,466687,156058,453927,6380,0,3,0,3,0,0,0.987,1.88
4e5e351dc69f0bd323688d4917e3ad5d-manthey_single-ordered-initialized-w20-b7,Success,0.8452909734246782,13283,2170,11228,454,0,10,0,3.6784140969162995,0,0,0.00827,0.0104
4e6eccfddb9e4aa78a9710e07ebdd2a4-rook-44-0-1,Success,0.757157375,342444,88965,259284,88,0,44,0,44,0,0,0.198,0.0403
4e72215653dcb2b6b1266217b55c029d-satellite1_v01i.shuffled-as.sat05-4053,Success,0.17240005312790543,7529,335,1298,40,0,49,0,9.625,0,0,0.0171,0.001
4e88219e8a5624a4af022b0bc76eb6ab-SGI_30_80_23_80_3-dir.shuffled-as.sat03-199,Success,0.35526507427905624,54928,690,19514,6995,0,37,0,3.6207290922087205,0,0,0.256,0.0109
4e8a1b2d6fda300bba2969565620684c-dead-dnd004.shuffled-as.sat05-3110,Success,0.7684823284823284,12025,1030,9241,153,0,7,0,6.660130718954249,0,0,0.00894,0.00337
4e9552083f7a7510a195fd8990caeecf-UCG-10-5p0,Success,0.7853564402050296,345121,104481,271043,17332,0,8,0,3.5848142164781907,0,0,0.954,0.425
4e9db599219d8bbd2d4b5e0bee095534-shuffling-2-s113738192-of-bench-sat04-420.used-as.sat04-697,Success,0.5442692900320019,16874,2312,9184,885,0,21,0,3.6689265536723163,0,0,0.0454,0.0111
4ea29c4f64c7d368f2cb7d4319a8ce1e-newpol6-6,Success,0.9979554122596627,178031,55745,177667,182,0,3,0,3,0,0,0.446,24.4
4eba742f2400048339af4995b756cb4d-manol-pipe-f10ni,Success,0.9999273055719371,1100497,368888,1100417,40,0,3,0,3,0,0,3.41,197
4ed475c253503412379dd873ec989806-6pipe.shuffled-as.sat03-414,Success,0.9862437402428887,394584,15800,389156,2702,0,4,0,3.002960769800148,0,0,20.4,0.281
4ed93541ac1c8dcf6069ea14e9519648-crafted_n12_d5_c4_num6,Success,0.8686449507385549,2725864,17088,2367808,13176,0,49,0,4.240437158469946,0,0,109,0.906
4ee4595cf58d4c67e8d0c6c032ccac6b-ndhf_xits_15_UNKNOWN,Success,0.9923009052781706,330948,3152,328400,1274,0,3,0,3,0,0,0.0149,0.146
4ef0f670f650cf5c27067ca5df50b7ab-instance_n8_i8_pp,Success,0.9531638989959784,255871,21640,243887,448,168,8,4,6.532467532467533,672,336,0.116,6.87
4ef35e8c7b387e8c2fff1f552a04e3a2-LABS_n068_goal001,Success,0.9999820699094232,334633,167317,334627,0,1,0,4,4,4,2,0.57,1.05
4ef3705667c97396a754377aea260cfa-rbsat-v1560c133795gyes1,Success,0.32437684517358645,133795,1560,43400,27218,0,26,0,3.3985965170108017,0,0,0.854,0.041
4f12308a3da69be08d1f026960f4a278-g2-hwmcc15deep-6s44-k40,Success,0.9996659946955205,757473,259705,757220,122,2,3,3,3,6,4,1.78,310
4f153bf7eb3a0a3c4bc7da7208401090-SGI_30_70_30_40_3-dir.shuffled-as.sat03-181,Success,0.23239751,76154,900,17698,10683,0,30,0,3.815594870354769,0,0,0.359,0.0124
4f201c6a2c5070ea4ad0b912c0421f62-driverlog3_v01i.shuffled-as.sat05-4031,Success,0.3681360201511335,7940,420,2923,806,1,29,4,3.6294919454770755,4,2,0.022,0.0406
4f3548ea9da285dc9efa5c174b5291dd-ferry6_v01i.renamed-as.sat05-3999,Success,0.35098487011133317,14012,969,4918,1266,0,27,0,4.105845181674566,0,0,0.0294,0.216
4f3dd09fa2ecd9990c9eee7d8ce50adb-9dlx_vliw_at_b_iq7,Success,0.9997357089648211,6069067,306095,6067463,802,0,3,0,3,0,0,1000,5.87
4f6c12da41e2faddfda107ad9be5a66f-c10bid_s,Success,0.9999876575818241,810214,272565,810204,5,0,3,0,3,0,0,3.35,129
4f71db1328216a5a4dda6c6a3e19b46f-iso-ukn003.shuffled-as.sat05-2677,Success,0.9454422687373396,7405,2016,7001,31,0,6,0,5.806451612903226,0,0,0.00123,0.00272
4f76257bbc58d6d57930cecae506e4f9-traffic_3b_unknown,Success,0.9974846371827937,533919,39151,532576,524,0,7,0,3.1603053435114505,0,0,0.124,1.15
4f811d9f21c4312498d22c7f2852aad9-289-unsat-5x41,Success,0.9700598802395209,34235,820,33210,205,0,4,0,4,0,0,0.00272,0.0167
4f8f31bf2d3a816b560b0ed39420199b-sv-comp19_prop-reachsafety.26_stack_cas_longer_false-unreach-call.i-witness,Success,0.9999966810650363,12052059,2633376,12052019,20,0,3,0,3,0,0,454,19.6
4f9bf9279a93143378f98d12d36857c8-equilarge_l1.used-as.sat04-893,Success,0.9873036026027615,18903,4574,18663,120,0,3,0,3,0,0,0.00283,1.29
4f9de7e3e3e136dc165019cfa8101e5a-rovers2_v01a.shuffled-as.sat05-4044,Success,0.44245704871734526,4249,255,1880,438,0,29,0,3.4406392694063928,0,0,0.0105,0.0458
4fc1fbcdab296aec357e4bc4509577a2-SGI_30_70_19_80_8-dir.shuffled-as.sat03-142,Success,0.2644569504143218,45134,570,11936,6192,0,36,0,3.7795542635658914,0,0,0.26,0.00889
4fc3b8d4f7310148a8f85ac9c86daa83-fdmus_b21_111,Success,0.9995928891301398,14738,5352,14732,3,0,3,0,3,0,0,0.0229,6.71
4fcad2124dbdaf3d4d933545bce23d70-udiv46prop,Success,0.9999643283928158,56067,18980,56065,1,0,3,0,3,0,0,0.11,87.1
4ff2b041aa85dcbcb7879c54fd14cae9-MD5-29-2,Success,0.999877048,65066,8590,65058,4,0,3,0,3,0,0,0.00136,0.181
5007c142c235eb59a5242112ff217931-Schur_161_5_d27,Success,0.9539231357286816,28778,768,27452,158,0,5,0,4.848101265822785,0,0,0.00434,0.00952
50468d740d0d9cd69c43e4122014d60e-sted6_0x1e3-97,Success,0.9997743173098623,17724,1533,17720,2,0,3,0,3,0,0,0.000254,0.00525
505957dd7ac668964cb7a9cab80d852f-eq2csparrc162cbpwtcl16,Success,0.9991287301241559,18364,6154,18348,8,0,3,0,3,0,0,0.0271,4.26
507f7ae54537571a77ca45336b0a322d-fphp-070-070.shuffled-as.sat05-1212,Success,0.000620989,338170,4900,210,140,0,70,0,70,0,0,1.53,0.00198
508423896125e883fe577763a2c748a8-gensys-icl006.shuffled-as.sat05-2718,Success,0.9341117597998332,7194,1321,6720,36,0,6,0,5.833333333333333,0,0,0.00154,0.00287
5084904780e4249959a9368ec8e8d930-rbsat-v760c43649g1,Success,0.3595271369332631,43649,760,15693,8084,0,19,0,3.428500742206828,0,0,0.202,0.013
50888c8b378ab340bfd136a1bb04a1c2-hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin,Success,0.9827675971325098,174787,63327,171775,1506,0,3,0,3,0,0,0.394,1.41
509d692d03c7afd66d9b811e765f20ee-x2_72.shuffled-as.sat03-1604.cnf.mis-141.debugged,Success,0.9952779994679436,60144,30247,59860,142,0,3,0,3,0,0,0.0603,0.0804
50c7a3ce9700255789d1e9e13a7e8543-c10bidw_i,Success,0.9999974662665057,789349,265494,789347,1,0,3,0,3,0,0,3.39,112
50d081a4b18eecdd0bc120f634d57a26-randomG-n18-d05,Success,0.046599496,794,342,37,18,0,13,0,9.5,0,0,0.00156,7.4e-06
50eb330d648cb301948412530799257f-SAT_dat.k100,Success,0.995399405,174760,50797,173956,402,0,3,0,3,0,0,0.35,4.66
510445b1f2ac3ec50d16ffdf11b3904e-ccp-s7-facto3,Success,0.964433906,11809,714,11389,21,0,7,0,7,0,0,0.000867,0.000394
51172e425fec0dbe626ef3011e4fa1f3-g10bid,Success,0.9999604448433768,657310,221420,657284,13,0,3,0,3,0,0,1.84,98.4
5139d6116f8740e708354c92daa5c6a9-bqwh.50.825.shuffled-as.sat03-1648,Success,0.1128582529597294,43754,4979,4938,2438,0,12,0,6.101312551271534,0,0,0.183,0.00455
5139f7ee8a884c2c6d72c6b2fe093d48-blocks-blocks-36-0.120-NOTKNOWN-sc2011,Success,0.35042387799608415,5922105,489685,2075247,24753,0,38,0,11.347675029289379,0,0,122,4.98
51482a5b06b055edfdca576d654ce191-bob12s09-opt,Success,0.9988971674270523,152335,51108,152167,84,0,3,0,3,0,0,0.458,63.8
514cb4c8ad423b60828f27bb7f629ec3-ibm-2004-23-k100,Success,0.9822478577804763,830097,207606,815361,7368,0,3,0,3,0,0,2.31,17.3
514cdbe428d1c52d658cd4a63d9c2296-par32-3-c.shuffled,Success,0.9310540234227427,5294,1325,4929,0,1,0,63,63,63,60,0.000749,2.73
514f36038ad462677ca722a1d55cac13-preimage_80r_493m_160h_seed_249,Success,0.9990374509044643,180770,56108,180596,87,0,3,0,3,0,0,0.136,6.62
517f58e1de08c7cf88a35b9a59a3af05-fphp-030-025.shuffled-as.sat05-1220,Success,0.004270284,19905,750,85,55,0,30,0,27.272727272727273,0,0,0.0502,7.13e-05
518f912c1dad7695c7fa98ef3382229e-iso-icl002.shuffled-as.sat05-2727,Success,0.9327003165084125,6003,1663,5599,31,0,6,0,5.806451612903226,0,0,0.00125,0.00205
51925dbfcd5534b312265098fd439b12-bvsdiv_19.smt2,Success,0.9999251328891218,26714,54460,26712,1,0,3,0,3,0,0,0.0363,6.4
519ec7e2da48149991957836b84dda06-crafted_n11_d6_c4_num14,Success,0.8549925933206938,12696648,47888,10855540,98340,0,98,0,3.525889770185072,0,0,1000,4.29
